VisitorID,Visits,PageViews,Hits,TotalHits,HitNumber,a_diffdays_latest,a_diffdays_oldest,Device,Sistema,Morning Visits,DaytimeVisits,Evening Visits,Midnight Visits,Goal1,Goal2,Goal3,Conversion
839,2,4,8,26,4,41,41,DESKTOP,WINDOWS,0,0,0,2,0,0,0,FALSE
840,1,1,4,1,1,41,41,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
841,2,2,4,1,2,41,41,DESKTOP,WINDOWS,0,2,0,0,0,0,0,FALSE
842,1,2,4,44,1,41,41,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
843,3,3,6,3,3,41,41,DESKTOP,WINDOWS,0,3,0,0,0,0,0,FALSE
844,1,1,2,1,1,41,41,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
845,1,1,2,1,1,41,41,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
846,1,1,2,2,1,41,41,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
847,1,1,2,17,1,41,41,DESKTOP,WINDOWS,0,1,0,0,1,0,0,FALSE
848,1,1,2,1,1,41,41,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
849,2,4,8,6,3,41,41,DESKTOP,WINDOWS,0,0,2,0,0,0,0,FALSE
850,1,1,2,7,1,41,41,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
851,1,1,2,1,1,41,41,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
852,1,1,2,1,1,41,41,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
853,1,1,2,4,1,41,41,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
854,1,1,2,1,1,41,41,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
855,1,1,2,4,1,34,34,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
856,1,1,2,13,1,34,34,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
857,1,1,2,2,1,34,34,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
858,1,1,2,2,1,34,34,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
859,1,1,2,4,1,34,34,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
860,3,24,33,1137,14,34,34,DESKTOP,WINDOWS,0,0,3,0,0,0,0,FALSE
861,1,1,2,1,1,34,34,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
862,1,1,2,3,1,34,34,DESKTOP,WINDOWS,0,0,0,1,1,0,0,FALSE
863,1,1,2,1,1,34,34,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
864,1,2,3,125,1,34,34,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
865,4,16,32,4480,16,34,34,DESKTOP,WINDOWS,0,4,0,0,0,0,0,FALSE
866,1,1,2,2,1,34,34,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
867,1,1,2,1,1,34,34,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
868,1,1,2,1,1,34,34,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
869,1,1,2,7,1,34,34,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
870,1,1,2,2,1,34,34,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
871,1,1,2,1,1,34,34,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
872,1,1,2,2,1,34,34,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
873,1,1,2,1,1,34,34,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
874,1,1,2,1,1,34,34,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
875,1,1,2,2,1,34,34,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
876,1,1,1,1,1,34,34,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
877,1,3,5,23,4,34,34,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
878,1,1,2,1,1,34,34,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
879,1,1,2,1,1,34,34,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
880,1,1,2,1,1,34,34,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
881,1,1,2,3,1,34,34,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
882,1,1,2,1,1,27,27,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
883,1,1,2,2,1,27,27,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
884,1,2,4,104,1,27,27,DESKTOP,WINDOWS,0,0,1,0,0,1,0,FALSE
885,1,1,2,1,1,27,27,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
886,3,5,10,31,5,27,27,DESKTOP,WINDOWS,0,3,0,0,0,0,0,FALSE
887,1,1,2,1,1,27,27,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
888,1,1,2,1,1,27,27,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
889,1,1,2,2,1,27,27,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
890,1,1,2,1,1,27,27,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
891,1,1,2,1,1,27,27,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
892,1,1,2,1,1,27,27,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
893,1,1,2,1,1,27,27,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
894,1,1,2,2,1,27,27,DESKTOP,WINDOWS,0,1,0,0,0,0,1,FALSE
895,1,1,2,1,1,27,27,DESKTOP,WINDOWS,0,1,0,0,1,0,0,FALSE
896,2,2,4,3,2,27,27,DESKTOP,WINDOWS,0,0,0,2,0,0,0,FALSE
897,1,1,2,2,1,27,27,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
898,1,1,2,1,1,27,27,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
899,1,1,2,1,1,27,27,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
900,1,1,2,1,1,27,27,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
901,1,1,2,1,1,27,27,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
902,1,1,2,1,1,27,27,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
903,1,1,2,1,1,27,27,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
904,1,1,2,1,1,27,27,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
905,2,10,18,598,8,27,27,DESKTOP,MAC-OS,0,2,0,0,0,0,0,FALSE
906,1,1,2,7,1,27,27,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
907,1,1,2,11,1,27,27,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
908,2,4,8,24,4,20,20,DESKTOP,WINDOWS,0,2,0,0,0,0,0,FALSE
909,1,1,2,1,1,20,20,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
910,2,4,8,1070,4,20,20,DESKTOP,WINDOWS,0,0,2,0,0,0,0,FALSE
911,3,5,10,648,5,20,20,MOBILE,ANDROID,0,3,0,0,0,0,0,FALSE
912,1,1,2,3,1,20,20,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
913,1,1,1,1,1,20,20,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
914,1,1,2,1,1,20,20,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
915,1,1,2,1,1,20,20,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
916,1,1,2,14,1,20,20,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
917,2,12,24,852,8,20,20,DESKTOP,MAC-OS,0,1,1,0,0,0,0,FALSE
918,1,1,2,3,1,20,20,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
919,1,1,2,1,1,20,20,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
920,1,1,2,2,1,20,20,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
921,1,1,2,1,1,20,20,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
922,2,4,8,112,4,20,20,DESKTOP,WINDOWS,0,0,2,0,0,0,0,FALSE
923,1,1,2,8,1,20,20,DESKTOP,WINDOWS,0,1,0,0,1,0,0,FALSE
924,1,1,2,1,1,20,20,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
925,2,3,6,353,4,20,37,DESKTOP,WINDOWS,0,0,2,0,0,0,0,TRUE
926,1,1,2,8,1,20,20,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
927,2,4,8,66,4,20,20,DESKTOP,WINDOWS,2,0,0,0,1,0,0,FALSE
928,3,5,10,116,5,20,20,DESKTOP,WINDOWS,3,0,0,0,0,0,0,FALSE
929,1,1,2,1,1,20,20,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
930,1,1,2,2,1,20,20,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
931,1,1,2,1,1,20,20,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
932,1,1,2,1,1,20,20,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
933,1,1,2,1,1,20,20,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
934,1,1,2,1,1,20,20,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
935,3,9,18,369,9,20,20,DESKTOP,WINDOWS,0,3,0,0,3,0,0,TRUE
936,1,1,2,1,1,20,20,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
937,2,4,8,2754,4,20,20,DESKTOP,WINDOWS,0,2,0,0,0,0,0,FALSE
938,1,1,2,2,1,20,20,DESKTOP,WINDOWS,0,1,0,0,0,0,0,TRUE
939,1,1,2,1,1,20,20,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
940,1,1,2,10,1,20,20,DESKTOP,WINDOWS,0,1,0,0,0,0,0,TRUE
941,4,16,32,4464,16,20,20,MOBILE,IOS,0,4,0,0,0,0,0,FALSE
942,1,3,6,90,1,20,20,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
943,2,2,4,2,2,16,20,DESKTOP,WINDOWS,0,0,2,0,1,0,0,FALSE
944,1,1,2,1,1,20,20,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
945,1,1,2,1,1,20,20,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
946,1,1,2,3,1,7,7,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
947,1,1,2,2,1,7,7,DESKTOP,WINDOWS,0,1,0,0,0,0,0,TRUE
948,1,1,2,1,1,7,7,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
949,2,2,4,25,2,5,7,DESKTOP,WINDOWS,2,0,0,0,0,0,0,TRUE
950,1,2,4,20,3,7,7,DESKTOP,WINDOWS,0,1,0,0,0,0,0,TRUE
951,1,1,1,1,1,7,7,MOBILE,IOS,0,1,0,0,0,0,0,TRUE
952,1,1,2,1,1,7,7,MOBILE,IOS,0,1,0,0,0,0,0,FALSE
953,1,1,2,1,1,7,7,DESKTOP,WINDOWS,0,0,1,0,0,0,0,TRUE
954,1,1,2,1,1,7,7,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
955,1,1,2,1,1,7,7,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
956,1,1,2,1,1,7,7,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
957,1,1,2,7,1,7,7,DESKTOP,WINDOWS,0,1,0,0,0,0,0,TRUE
958,1,1,2,1,1,7,7,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
959,1,2,4,30,1,7,7,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
960,1,1,1,1,3,7,7,TABLET,Android,0,0,0,1,0,0,0,FALSE
961,1,3,5,11,4,7,7,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
962,1,2,4,441,1,7,7,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
963,1,1,2,1,1,7,7,DESKTOP,WINDOWS,1,0,0,0,0,0,0,TRUE
964,1,1,2,1,1,7,7,DESKTOP,WINDOWS,1,0,0,0,0,0,0,TRUE
965,1,1,2,1,1,7,7,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
966,1,1,3,1,2,7,7,DESKTOP,WINDOWS,0,1,0,0,0,0,0,TRUE
967,1,1,2,1,1,7,7,DESKTOP,MAC-OS,0,0,1,0,0,0,0,FALSE
968,1,1,2,1,1,7,7,DESKTOP,WINDOWS,0,1,0,0,1,0,0,FALSE
969,2,4,8,66,4,7,7,DESKTOP,WINDOWS,0,2,0,0,0,0,0,FALSE
970,1,1,2,1,1,7,7,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
971,1,1,2,1,2,7,7,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
972,1,1,2,1,1,7,7,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
973,1,1,2,1,1,7,7,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
974,2,4,8,244,4,7,7,DESKTOP,WINDOWS,0,2,0,0,0,0,0,FALSE
975,1,1,1,1,1,7,7,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
976,1,1,2,2,1,7,7,DESKTOP,WINDOWS,0,1,0,0,0,0,0,TRUE
977,1,1,2,1,1,7,7,DESKTOP,WINDOWS,1,0,0,0,0,0,1,FALSE
978,1,1,2,1,1,7,7,DESKTOP,WINDOWS,0,0,1,0,0,0,0,TRUE
979,1,1,1,1,1,7,7,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
980,1,1,2,2,1,7,7,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
981,2,4,8,512,4,7,7,DESKTOP,WINDOWS,0,2,0,0,0,0,0,FALSE
982,1,1,2,1,1,7,7,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
983,1,1,2,1,1,7,7,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
984,1,1,2,1,1,48,48,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
985,1,1,2,1,1,48,48,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
986,1,2,3,49,1,48,48,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
987,1,1,2,2,1,48,48,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
988,1,1,2,1,1,48,48,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
989,1,1,2,1,1,48,48,TABLET,Android,0,1,0,0,1,0,0,FALSE
990,2,4,8,410,4,48,48,DESKTOP,WINDOWS,0,0,2,0,0,0,0,FALSE
991,1,1,2,3,1,48,48,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
992,1,1,2,1,1,48,48,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
993,1,6,11,476,10,48,48,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
994,1,1,2,1,1,48,48,DESKTOP,MAC-OS,0,0,0,1,1,0,0,FALSE
995,1,1,1,1,1,48,48,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
996,1,1,2,1,1,48,48,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
997,1,4,8,718,3,48,48,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
998,1,1,2,1,1,48,48,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
999,1,2,4,106,1,48,48,DESKTOP,WINDOWS,0,0,1,0,1,0,0,FALSE
1000,1,1,2,2,1,48,48,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1001,1,1,2,1,1,48,48,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1002,1,1,2,2,1,3,3,DESKTOP,WINDOWS,0,0,1,0,0,0,0,TRUE
1003,1,1,2,9,1,3,3,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1004,1,1,2,3,1,3,3,DESKTOP,WINDOWS,0,1,0,0,0,0,0,TRUE
1005,1,1,1,1,1,3,3,DESKTOP,WINDOWS,0,0,1,0,0,0,0,TRUE
1006,1,1,2,5,1,3,3,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1007,1,2,3,38,1,3,3,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1008,1,2,4,193,1,3,3,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1009,1,1,2,1,1,3,3,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1010,1,1,2,2,1,3,3,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1011,1,1,2,3,1,3,3,DESKTOP,WINDOWS,0,1,0,0,0,0,0,TRUE
1012,1,2,3,5,1,3,3,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1013,1,1,2,1,1,3,3,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1014,2,1,4,1,3,3,3,DESKTOP,WINDOWS,0,2,0,0,0,0,0,FALSE
1015,1,1,2,2,1,3,3,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1016,1,1,2,5,1,3,3,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1017,1,1,2,1,1,3,3,DESKTOP,WINDOWS,0,0,0,1,0,0,0,TRUE
1018,1,1,1,1,1,3,3,DESKTOP,WINDOWS,0,1,0,0,0,0,0,TRUE
1019,1,1,1,1,1,3,3,DESKTOP,WINDOWS,0,1,0,0,0,0,0,TRUE
1020,1,1,2,1,1,37,37,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1021,1,1,2,11,1,37,37,TABLET,Android,0,0,0,1,0,0,0,FALSE
1022,1,1,2,1,1,37,37,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1023,2,1,3,1,2,37,37,DESKTOP,WINDOWS,0,2,0,0,0,0,0,FALSE
1024,1,1,2,2,1,37,37,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1025,2,3,5,120,2,18,37,DESKTOP,WINDOWS,1,0,1,0,0,0,0,FALSE
1026,1,1,2,1,1,37,37,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1027,4,16,32,2068,16,37,37,DESKTOP,WINDOWS,4,0,0,0,0,0,0,FALSE
1028,1,1,2,1,1,37,37,DESKTOP,MAC-OS,0,1,0,0,0,0,0,FALSE
1029,1,1,2,1,1,37,37,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1030,1,5,9,215,3,37,37,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1031,1,2,4,260,1,37,37,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1032,1,1,2,1,1,37,37,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1033,1,1,2,1,1,37,37,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1034,1,1,2,3,1,37,37,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1035,1,1,2,1,1,37,37,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1036,1,1,2,1,1,37,37,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1037,1,1,2,1,1,37,37,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1038,1,1,2,10,1,37,37,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1039,1,1,2,1,1,37,37,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1040,1,1,2,1,1,37,37,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1041,1,1,2,2,1,37,37,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1042,1,1,2,1,1,37,37,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1043,1,1,2,1,1,37,37,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1044,1,1,2,1,1,37,37,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1045,1,2,3,89,1,37,37,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1046,1,1,2,1,1,37,37,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1047,1,1,2,1,1,30,30,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1048,2,2,4,1,2,30,30,DESKTOP,WINDOWS,2,0,0,0,0,0,0,FALSE
1049,1,1,2,1,1,30,30,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1050,1,1,2,5,1,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1051,1,1,2,1,1,30,30,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1052,1,1,2,1,2,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1053,1,1,2,2,1,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,TRUE
1054,1,1,2,2,1,30,30,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1055,1,1,2,4,1,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1056,1,1,2,2,1,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1057,1,1,1,1,1,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1058,1,1,2,1,1,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1059,1,1,2,1,1,30,30,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1060,1,1,1,1,1,30,30,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1061,1,1,2,1,1,30,30,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1062,1,1,2,1,1,30,30,DESKTOP,MAC-OS,0,0,1,0,0,0,0,FALSE
1063,1,1,2,1,1,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1064,1,1,2,2,1,30,30,DESKTOP,MAC-OS,0,1,0,0,0,0,0,FALSE
1065,1,1,2,1,1,30,30,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1066,1,2,4,146,3,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1067,1,2,3,8,1,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1068,3,5,10,161,5,30,30,DESKTOP,WINDOWS,0,0,3,0,0,0,0,FALSE
1069,1,1,2,1,1,30,30,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1070,1,2,4,47,3,16,16,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1071,1,1,1,1,1,16,16,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1072,1,4,6,85,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1073,2,4,8,1644,4,16,16,DESKTOP,WINDOWS,0,1,1,0,0,0,0,FALSE
1074,1,1,1,1,1,16,16,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1075,1,1,2,3,1,16,16,DESKTOP,MAC-OS,0,1,0,0,0,0,0,FALSE
1076,1,1,2,1,1,16,16,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1077,1,1,2,18,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1078,1,1,2,2,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1079,1,1,2,1,1,16,16,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1080,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1081,1,1,1,1,1,16,16,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1082,1,1,1,1,1,16,16,TABLET,Android,1,0,0,0,0,0,0,FALSE
1083,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1084,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1085,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1086,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,TRUE
1087,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1088,1,1,2,1,1,16,16,DESKTOP,Linux,1,0,0,0,0,0,0,FALSE
1089,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1090,1,1,2,10,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1091,1,2,4,682,3,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1092,1,1,2,2,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1093,1,1,2,2,1,16,16,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1094,2,2,4,3,2,16,16,DESKTOP,WINDOWS,0,2,0,0,0,0,0,FALSE
1095,1,2,4,41,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1096,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,0,1,0,0,0,0,TRUE
1097,1,1,2,2,1,16,16,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1098,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1099,1,1,2,1,1,16,16,DESKTOP,WINDOWS,1,0,0,0,0,0,0,TRUE
1100,3,3,8,3,5,16,16,DESKTOP,WINDOWS,0,3,0,0,0,0,0,FALSE
1101,1,3,6,137,3,16,16,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1102,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1103,1,3,5,114,4,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1104,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1105,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1106,1,1,2,1,1,23,23,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1107,1,1,2,2,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1108,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1109,1,1,2,5,1,23,23,DESKTOP,MAC-OS,1,0,0,0,0,0,0,FALSE
1110,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1111,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1112,1,1,2,3,1,23,23,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1113,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,1,0,FALSE
1114,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1115,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1116,2,4,8,746,4,23,23,DESKTOP,WINDOWS,0,2,0,0,0,0,0,FALSE
1117,1,1,2,4,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1118,1,3,6,260,5,23,23,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1119,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
